BSI_10m,CH4_Annual_Average,EVI_10m,LSWI_10m,NDRE_10m,NDVI_10m,NDWI_10m,annual_rainfall_mm,cropland_frac,mean_temp_celsius,vlcode,water_frac,VILLAGE CODE,VILLAGE NAME,DISTRICT NAME,VILLAGE PIN CODE,VILLAGE LATITUDE,VILLAGE LONGITUDE,"TOTAL CULTIVABLE AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","NET SOWN AREA (IN HECTARES) , IF IN ACRES DIVIDE BY 2.47","TOTAL AREA IRRIGATED (IN HECTARE), IF IN ACRES DIVIDE BY 2.47","TOTAL UNIRRIGATED LAND AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","TOTAL AREA COVERED UNDER IRRIGATION (DRIP, SPRINKLER), IF IN ACRES DIVIDE BY 2.47",NUMBER OF FARMERS USING DRIP/SPRINKLER IRRIGATION,TOTAL NUMBER OF FARMERS,NUMBER OF FARMERS ADOPTED ORGANIC FARMING DURING 2018-19,NUMBER OF FARMERS RECEIVED THE SOIL TESTING REPORT,DOES THE VILLAGE HAVE ACCESS TO CUSTOM HIRING CENTRE (AGRI-EQUIPMENTS),AVAILABILITY OF SOIL TESTING CENTRES,AVAILABILITY OF FERTILIZER SHOP,AVAILABILITY OF GOVERNMENT SEED CENTRES,WHETHER THIS VILLAGE IS A PART OF THE WATERSHED DEVELOPMENT PROJECT,AVAILABILITY OF VETERINARY CLINIC OR HOSPITAL,AVAILABILITY OF MILK COLLECTION CENTRE /MILK ROUTES / CHILLING CENTRES,ANY PROJECT SUPPORTING POULTRY DEVELOPMENT,ANY PROJECT SUPPORTING GOATARY DEVELOPMENT,ANY PROJECT SUPPORTING PIGERY DEVELOPMENT,DOES THE VILLAGE HAVE LIVESTOCK EXTENSION SERVICES,COMMUNITY PONDS USED FOR FISHERIES,PISCICULTURE - INLAND FISHERY/COASTAL FISHERY/ANY OTHER,COMMUNITY BIO GAS OR RECYCLE OF WASTE,AVAILABILITY OF COTTAGE AND SMALL SCALE UNITS (FABRICATION/CONSTRUCTION MATERIAL/DAIRY BASED/TEXTILE ETC.) UNITS,AVAILABILITY OF ELECTRICITY FOR DOMESTIC USE,NUMBER OF HOUSEHOLDS AVAILING BENEFITS OF PRADHAN MANTRI UJJWALA YOJANA (PMUY),TOTAL NUMBER OF HOUSEHOLDS USING CLEAN ENERGY (LPG/BIO GAS),USE OF SOLAR ENERGY/WIND ENERGY FOR ELECTRIFICATION OF THE HOUSE,NUMBER OF HOUSEHOLDS ELECTRIFIED BY SOLAR ENERGY/WIND ENERGY,NUMBER OF HOUSEHOLDS AVAILING THE BENEFITS UNDER SAUBHAGYA SCHEME,AVAILABILITY OF DRAINAGE FACILITIES,AVAILABILITY OF COMMUNITY RAIN WATER HARVESTING SYSTEM/POND/DAM/CHECK DAM ETC.,AVAILABILITY OF PIPED TAP WATER,NUMBER OF HOUSEHOLDS HAVING PIPED WATER CONNECTION,COMMUNITY WASTE DISPOSAL SYSTEM,NUMBER OF TOTAL POPULATION,NUMBER OF MALE,NUMBER OF FEMALE,NUMBER OF TOTAL HOUSEHOLD,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN FARM ACTIVITIES,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN NON-FARM ACTIVITIES,NUMBER OF HOUSEHOLDS WITH KUCCHA WALL AND KUCCHA ROOF,NUMBER OF HOUSEHOLDS NOT HAVING SANITARY LATRINES,NUMBER OF HOUSEHOLDS HAVING BPL RATION CARDS,TOTAL NUMBER OF ELIGIBLE HOUSEHOLDS UNDER NATIONAL FOOD SECURITY ACT (NFSA),NUMBER OF HOUSEHOLDS HAVING JAN-DHAN BANK ACCOUNT,AVAILABILITY OF MINOR FOREST PRODUCTION,NUMBER OF HOUSEHOLDS WHERE ONLY SOURCE OF LIVELIHOOD IS MINOR FOREST PRODUCTION,AVAILABILITY OF COMMUNITY FOREST,TOTAL APPROVED LABOUR BUDGET FOR THE YEAR 2018-19,TOTAL EXPENDITURE APPROVED UNDER NRM IN THE LABOUR BUDGET FOR THE YEAR 2018-19),SHP_total_geog,SHP_net_area_s,SHP_total_unir,SHP_area_irrig,SHP_canals_are,SHP_wells_tube,SHP_tanks_lake,SHP_waterfall_,SHP_closed_dra,SHP_open_drain,SHP_forest_are,SHP_barren_unc,SHP_land_under,SHP_culturable,SHP_fallows_la,SHP_current_fa,SHP_total_popu,SHP_total_hous,SHP_total_male,SHP_total_fema,Hidden_Irrigation_Intensity,Hidden_Farming_Penetration,Hidden_Flood_Irrigation_Hazard,Hidden_Stagnant_Water_Risk,Hidden_Dairy_Waste_Hazard,Hidden_Population_Pressure_On_Land,Hidden_Clean_Energy_Deficit,Hidden_Dry_Land_Fraction,Sat_Paddy_Flood_Confirmation,Sat_Water_AgriPressure,Sat_Waterlogging_Risk,Sat_Biomass_Production,Sat_DryLand_Confirmation,Sat_Biomass_Burning_Risk,Sat_Thermal_Decomposition_Rate,SHP_Irrigation_Discrepancy,Best_Irrigated_Area,SHP_Fallow_Fraction,SHP_Canal_Irrigation_Frac,SHP_Open_Drain_Fraction,Sat_NDRE_CropHealth_Pressure,Sat_MODIS_Cropland_Discrepancy,Sat_Anaerobic_Waterlogging_Index,Irrigation_Source_Canals,Irrigation_Source_Ground Water (Tube Well/Well/Pump),Irrigation_Source_Other,Irrigation_Source_Surface Water,Predicted_CH4_ppb,CRM,SMAM,CDP,In_Situ,Ex_Situ,Prime_Mover,General,Total_Machines,Layer_InSitu,Layer_ExSitu,Layer_General_PM,Layer_Schemes,merge_confidence,merge_stage,Policy_Zone
-0.1536012816697018,1906.211831251189,1.5535328498654328,0.2394680769521638,0.3974547605880026,0.6007604749707678,-0.5733209580881115,665.8345185766401,1.0,24.31189039530952,36097,0.0,36097,Nangal Kalan (115),MANSA,151505,30.0,75.39883,2221.0,0.0,2160.0,61.0,0.0,0,1418,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,245,0.0,No,,155,0.0,No,50 to 100% habitations covered,1130,1908,8094,4193,3901,1910,1418,492,55,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:337 Primary School Teachers:13,1298,1835,No,0.0,No,5000000.0,4500000.0,2395.0,2222.0,0.0,2222.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7493.0,1439.0,3905.0,3588.0,0.9725348941918056,0.7424083769633508,1418.0,0.0,0.0,0.0,1910.0,0.0274651058081945,517.2510462166738,0.0,665.8345185766401,3450.396459551126,0.0,0.6007604749707678,0.0,62.0,2191.0,0.0,1.0,0.0,563.5908505137877,61.0,0.0,1,0,0,0,1906.051025390625,15,0,0,13,1,1,0,30,13,1,1,15,1.0,3-key (D+B+V),Intervention Success Zone
-0.0967208891293404,1907.5804522546389,1.470590893655271,0.1692982686313516,0.3525052253643621,0.5079837495096512,-0.4943761812958991,821.4404228141206,1.0,22.707407623049846,32073,0.0,32073,Jaffarpur (163),Shahid Bhagat Singh Nagar,144517,31.0990982,76.04695,123.0,0.0,0.0,0.0,0.0,0,70,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility1-2 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,30,0.0,No,100% habitations covered,0,180,800,450,350,180,75,100,0,0,No ( Nearest facility2-5 kms),40,25,No,0.0,No,7.6,6.5,157.0,123.0,0.0,123.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,188.0,457.0,438.0,0.0,0.4166666666666667,75.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,821.4404228141206,180.8826799195984,0.0,0.5079837495096512,0.0,123.0,61.5,0.0,0.0,0.0,26.43789190232716,123.0,0.0,0,1,0,0,1906.0494384765625,5,0,0,2,1,1,1,10,2,1,2,5,1.0,3-key (D+B+V),Intervention Success Zone
-0.1823376914506297,1905.7896377204345,1.4612851403349154,0.2841069527128199,0.4241828191840848,0.6055900259397397,-0.5819462228991146,777.9621127059357,1.0,22.86999094422293,33275,0.0,33275,Lasara Lakhowas (198),LUDHIANA,141117,30.3783779,75.85614,180.0,0.0,0.0,0.0,0.0,0,200,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),Yes,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,14,0.0,No,,33,0.0,Yes,50 to 100% habitations covered,0,2,1226,659,567,220,18,35,2,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:25 Primary School Teachers:2,0,14,No,0.0,No,0.0,0.0,381.0,321.0,0.0,321.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1226.0,220.0,659.0,567.0,0.0,0.0818181818181818,18.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,777.9621127059357,263.0313252602848,0.0,0.6055900259397397,0.0,321.0,160.5,0.0,0.0,0.0,7.635290745313526,180.0,0.0,0,0,1,0,1906.0430908203125,0,2,0,0,0,1,1,4,0,0,2,2,0.85,2-key (D+V),Unclassified
-0.0824327511629647,1906.9797047416616,1.3214964159993654,0.1684374182224776,0.3206949899060576,0.4695204250584128,-0.4631674117036874,844.8589387347596,1.0,22.88174218067712,32781,0.0,32781,Gunian Majra (330),FATEHGARH SAHIB,140406,30.6281967,76.38404,114.0,0.0,114.0,0.0,0.0,0,40,20,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,Yes,No,No,No,Livestock Extension Officer,0.0,No,0.0,0.0,0.0,18,0.0,No,,35,0.0,No,None ( Nearest facilityMore than 10 kms),0,65,669,344,325,120,35,30,0,2,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:36 Primary School Teachers:3,0,20,Yes,0.0,Yes,20.0,0.0,130.0,114.0,0.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,120.0,339.0,320.0,1.0,0.2916666666666667,35.0,0.0,0.0,0.0,120.0,0.0,19.201865677362445,0.0,844.8589387347596,150.65059142392766,0.0,0.4695204250584128,0.0,0.0,114.0,0.0,0.0,0.0,11.224324646712017,0.0,0.0,1,0,0,0,1906.0391845703125,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Baseline Zone
-0.0910393735263709,1906.9877101854108,1.3853645118799958,0.1716347909890953,0.3460349833246885,0.4997702135221004,-0.4907491079645851,768.4572444776801,1.0,22.908536012960425,32823,0.0,32823,Bugga Kalan (84),FATEHGARH SAHIB,147203,30.6126118,76.2274246,412.0,0.0,404.0,8.0,0.0,0,95,0,3,No,No ( Nearest facility5-10 kms),Yes,No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,170,296,1550,800,750,304,155,149,22,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:35 Primary School Teachers:2,0,40,No,0.0,No,1.0,0.85,446.0,412.0,0.0,412.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,278.0,767.0,692.0,0.9805825242718448,0.5098684210526315,155.0,0.0,0.0,0.0,304.0,0.0194174757281553,69.3404555595945,0.0,768.4572444776801,570.7701788945583,0.0,0.4997702135221004,0.0,8.0,408.0,0.0,0.0,0.0,53.63542241532672,8.0,0.0,0,1,0,0,1906.03662109375,6,1,0,5,0,1,1,14,5,0,2,7,1.0,3-key (D+B+V),Intervention Success Zone
-0.1937147696732556,1907.3418563490827,1.732569906870419,0.2831204652223271,0.4084653391299689,0.6012153848898582,-0.5651496297169889,671.7577898182453,1.0,24.25636878260677,36015,0.0,36015,Dharampura (161),MANSA,151501,29.927927,75.55207,1603.0,0.0,1554.0,49.0,1000.0,0,325,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,250,0.0,No,,525,0.0,No,50 to 100% habitations covered,715,205,5089,2681,2408,939,509,400,61,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:200 Primary School Teachers:5,0,780,No,0.0,No,2500000.0,0.0,1841.0,1603.0,49.0,1554.0,1534.0,20.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,5089.0,939.0,2681.0,2408.0,0.9694323144104804,0.5420660276890309,509.0,0.0,0.0,0.0,939.0,0.0305676855895196,439.9692029554963,0.0,671.7577898182453,2777.309560713282,0.0,0.6012153848898582,0.0,0.0,1554.0,0.0,0.9871299871299872,0.0,207.90885761715413,49.0,0.0,0,1,0,0,1906.031494140625,4,0,0,2,1,0,1,8,2,1,1,4,1.0,3-key (D+B+V),Intervention Success Zone
-0.2039175232142146,1906.516291645251,1.588986069491998,0.2906225109937116,0.4447579903976414,0.6561539664883982,-0.6091910302894236,565.4488757010974,1.0,24.45613962635778,35896,0.0,35896,Natt (47),BATHINDA,141122,29.9459457,75.2746353,1142.0,0.0,0.0,0.0,0.0,0,112,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,Yes,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,123,32,1302,684,618,168,147,0,7,123,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:80 Primary School Teachers:2,0,90,No,0.0,No,26.0,0.0,493.0,449.0,0.0,449.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,239.0,684.0,618.0,0.0,0.875,147.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,565.4488757010974,1814.622091359861,0.0,0.6561539664883982,0.0,449.0,224.5,0.0,1.0,0.0,65.37942458845329,1142.0,0.0,0,1,0,0,1906.02001953125,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Baseline Zone
-0.0785584354400146,1904.7138048730085,1.49357457444775,0.1492564115025487,0.3550434403519685,0.5172965493676291,-0.5089401641212193,785.577917378177,1.0,22.57207088470267,30289,0.0,30289,Haripur (63),JALANDHAR,144102,31.5855846,75.67976,703.0,0.0,372.0,331.0,1.0,0,40,0,40,No,Yes,Yes,Yes,No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,75,0.0,No,,30,0.0,No,100% habitations covered,800,30,4000,2500,1500,800,40,20,20,10,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:40 Primary School Teachers:2,0,35,No,0.0,No,4.0,3.0,1026.0,1026.0,0.0,1026.0,176.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292.0,735.0,1704.0,1588.0,0.5291607396870555,0.05,40.0,0.0,0.0,0.0,800.0,0.4708392603129445,55.52338507894812,0.0,785.577917378177,1049.9829258367683,0.0,0.5172965493676291,0.0,654.0,699.0,0.0,0.1715399610136452,0.0,14.20173761407874,331.0,0.0,0,1,0,0,1906.0184326171875,11,0,0,9,0,1,1,22,9,0,2,11,0.85,2-key (D+V),Intervention Success Zone
-0.118162045723769,1903.504301036437,1.3668767313428432,0.2175472934936218,0.3359531912747799,0.5057008733166573,-0.5021771390963766,854.3460759332078,1.0,22.88706598896545,32760,0.0,32760,Pola (272),FATEHGARH SAHIB,140406,30.577034,76.4354553,905.0,0.0,905.0,0.0,905.0,0,165,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,21,0.0,No,,0,0.0,No,<50% habitation covered,0,296,1656,861,795,296,165,131,16,1,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:48 Primary School Teachers:4,0,220,No,0.0,No,37.75,24.54,535.0,485.0,0.0,485.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.0,291.0,826.0,726.0,1.0,0.5574324324324325,165.0,0.0,0.0,0.0,296.0,0.0,196.88030061172773,0.0,854.3460759332078,1237.023441865273,0.0,0.5057008733166573,0.0,420.0,695.0,0.0,0.0,0.0,55.432276560338686,0.0,0.0,0,1,0,0,1906.00634765625,6,3,0,3,1,3,2,18,3,1,5,9,1.0,3-key (D+B+V),Intervention Success Zone
-0.079499609811062,1906.4126203406508,1.170540784499245,0.1719724512867868,0.340841994699719,0.510202392372852,-0.510998547076916,953.773422272632,1.0,22.63910571064291,37333,0.0,37333,Bhure Gill (247),AMRITSAR,143103,31.6216221,74.82035,202.1,0.0,202.1,0.0,0.0,0,200,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,10,0.0,No,,0,0.0,No,100% habitations covered,213,75,1363,730,633,249,215,34,0,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:362 Primary School Teachers:2,0,14,No,0.0,No,250000.0,8900.0,413.0,364.0,0.0,364.0,265.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,249.0,730.0,633.0,1.0,0.8634538152610441,215.0,0.0,0.0,0.0,249.0,0.0,34.75563240505961,0.0,953.773422272632,236.56629254729745,0.0,0.510202392372852,0.0,161.9,283.05,0.0,0.728021978021978,0.0,73.28102886043958,0.0,0.0,0,1,0,0,1906.001953125,1,1,0,1,0,1,0,4,1,0,1,2,1.0,3-key (D+B+V),Unclassified
-0.1701761090156277,1904.963423041065,1.7995153530736647,0.2528962052908025,0.3951263840762575,0.5771880186420436,-0.534512508061249,1017.1192146694308,1.0,22.08797024178224,28629,0.0,28629,Leel Kalan (167),GURDASPUR,143516,31.81982,75.21376,330.0,0.0,330.0,0.0,0.0,0,403,0,0,No,No ( Nearest facility< 1 km),No ( Nearest facility< 1 km),No ( Nearest facility1-2 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,380,2531,1280,1251,453,353,100,0,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:300 Primary School Teachers:3,0,0,No,0.0,No,100000.0,0.0,371.0,330.0,0.0,330.0,49.0,281.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,2531.0,453.0,1280.0,1251.0,1.0,0.7792494481236203,353.0,0.0,0.0,0.0,453.0,0.0,83.45574774596481,0.0,1017.1192146694308,593.8400665143093,0.0,0.5771880186420436,0.0,0.0,330.0,0.0,0.1484848484848485,0.0,139.4796135789189,0.0,0.0,0,1,0,0,1905.998291015625,2,0,0,2,0,0,0,4,2,0,0,2,1.0,3-key (D+B+V),Intervention Success Zone
-0.0083997006124861,1907.352713888296,0.871122821340659,0.1030897199772368,0.2315709671669211,0.324898401858246,-0.3859408716782136,852.713057677974,1.0,23.02399660360237,36933,0.0,36933,Mehmoodpur (97),PATIALA,140701,30.4864864,76.58844,144.0,0.0,144.0,0.0,0.0,0,60,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,28,0.0,No,,0,0.0,No,100% habitations covered,135,135,709,378,331,135,60,75,0,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:27 Primary School Teachers:2,82,35,No,0.0,No,140000.0,0.0,146.0,126.0,0.0,126.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,115.0,384.0,336.0,1.0,0.4444444444444444,60.0,0.0,0.0,0.0,135.0,0.0,14.8449196767221,0.0,852.713057677974,125.4416862730549,0.0,0.324898401858246,0.0,18.0,135.0,0.0,0.0,0.0,13.894258030015266,0.0,0.0,0,1,0,0,1905.99658203125,1,0,0,1,0,0,0,2,1,0,0,1,0.85,2-key (D+V),Baseline Zone
-0.0132321147706761,1908.3974069720127,1.2267283310093318,0.0701885760898072,0.2760772414068186,0.4145534675225765,-0.4091990499477971,825.7323893716233,1.0,22.871801084820504,32853,0.0,32853,Machhrai Khurd (76),FATEHGARH SAHIB,147203,30.2342339,76.12006,250.0,0.0,248.0,2.0,0.0,0,20,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,30,2,1000,520,480,195,20,40,7,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:40 Primary School Teachers:2,0,10,No,0.0,No,1.0,1.0,266.0,239.0,0.0,239.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,181.0,492.0,445.0,0.992,0.1025641025641025,20.0,0.0,0.0,0.0,195.0,0.008,17.406766870272186,0.0,825.7323893716233,306.6820827523329,0.0,0.4145534675225765,0.0,9.0,243.5,0.0,0.0,0.0,5.521544828136372,2.0,0.0,0,1,0,0,1905.995849609375,8,0,0,7,0,1,0,16,7,0,1,8,1.0,3-key (D+B+V),Intervention Success Zone
-0.0889839456410606,1904.809583546164,1.4620251535810886,0.1640167542119256,0.3634923485087745,0.5217037231302764,-0.5192836025002646,812.393159398213,1.0,22.61085474234155,32096,0.0,32096,Bains (111),Shahid Bhagat Singh Nagar,144501,31.2148838,76.2435455,2.47,0.0,2.47,0.0,2.47,3,35,16,5,Yes,Yes,Yes,Yes,No,0.0,Yes,Yes,No,Yes,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,Yes Number of Households utilising Solar Energy/Wind Energy : 0,Number of Households utilising Solar Energy/Wind Energy : 0,7,0.0,Yes,100% habitations covered,220,200,932,406,526,220,5,4,0,2,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:40 Primary School Teachers:3,0,12,Yes,3.0,Yes,7.0,6.0,377.0,341.0,0.0,341.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0,438.0,1058.0,1006.0,1.0,0.0227272727272727,2.0,0.0,0.0,0.0,220.0,0.0,0.4051213829034563,0.0,812.393159398213,3.611202129345289,0.0,0.5217037231302764,0.0,338.53,171.735,0.0,0.9325513196480938,0.0,1.8174617425438724,0.0,0.0,0,1,0,0,1905.984619140625,1,0,0,1,0,0,0,2,1,0,0,1,0.85,2-key (D+V),Baseline Zone
-0.1271189395215624,1908.4623055297047,1.5215997762688769,0.2142651702681813,0.3620570634630241,0.5252487236803876,-0.5067399184866219,973.7182202746766,1.0,22.143738726509184,28607,0.0,28607,Gande ke (85),GURDASPUR,143514,31.6936932,75.47134,214.0,0.0,214.0,0.0,0.0,0,25,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,25,205,1223,631,592,212,0,0,0,0,No ( Nearest facility1-2 kms),15,0,No,0.0,No,12.0,8.0,222.0,212.0,0.0,212.0,3.0,209.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1219.0,210.0,629.0,590.0,1.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,45.8527464373908,0.0,973.7182202746766,325.6223521215397,0.0,0.5252487236803876,0.0,2.0,213.0,0.0,0.0141509433962264,0.0,0.0,0.0,0.0,0,0,1,0,1905.98291015625,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Baseline Zone
-0.1495973018493576,1902.1205805066013,1.8074999451088305,0.2210036683255874,0.4030315135284037,0.576075017030868,-0.5339783421201898,928.5265217236308,0.9494874219080424,22.425879892784906,30805,0.0,30805,Munak Kalan (505),HOSHIARPUR,144204,31.54955,75.90424,0.1,0.0,0.1,0.0,0.0,0,16,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,25,90,463,243,220,96,14,0,0,0,YesElectricity:Yes Toilet:None Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:23 Primary School Teachers:2,0,19,No,0.0,No,900000.0,100000.0,606.0,449.0,0.0,449.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.0,473.0,1107.0,1060.0,1.0,0.1458333333333333,14.0,0.0,0.0,0.0,96.0,0.0,0.0221003668325587,0.0,928.5265217236308,0.180749994510883,0.0,0.576075017030868,0.0,448.9,224.55,0.0,0.0,0.0,5.642441189397652,0.0050512578091957,0.0,0,1,0,0,1905.971435546875,3,2,0,3,0,1,1,10,3,0,2,5,1.0,3-key (D+B+V),Intervention Success Zone
-0.1429696191013633,1905.4752742302871,1.59079497648826,0.2267945908433977,0.3794231270991933,0.5593260063400787,-0.5323605286134215,901.8612000157732,0.9794850669465728,22.79804944424137,32902,0.0,32902,Fatehgarh Niwan (204),FATEHGARH SAHIB,147203,30.5765762,76.178154,411.0,0.0,410.0,0.0,0.0,0,80,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,15,0.0,No,,20,0.0,No,50 to 100% habitations covered,0,50,2500,1400,1100,410,150,70,15,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:40 Primary School Teachers:2,100,0,No,0.0,No,1.0,0.0,464.0,411.0,0.0,411.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,393.0,1072.0,905.0,0.9975669099756692,0.3658536585365853,150.0,0.0,0.0,0.0,410.0,0.0,92.98578224579306,0.0,901.8612000157732,653.8167353366749,0.0,0.5593260063400787,0.0,1.0,410.5,0.0,0.0,0.0,56.913469064879,7.431637484958571,0.0,0,1,0,0,1905.9622802734373,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Baseline Zone
